OrderID,ProductID,ProductName,Category,QuantitySold,SellingPrice,DateOfSale,CustomerID,CustomerName,ContactEmail,PhoneNumber,DeliveryAddress,DeliveryDate,DeliveryStatus,Platform,PrimeDelivery,WarehouseLocation
AMA-630009,PID-3102,Book,Fashion,3,828.2,2037-10-23,CUST-2652,Alex,customer830@example.com,+91-9559781094,"154 Street, City-49, State-19",2037-10-27,Delivered,Amazon,False,North
AMA-626145,PID-7405,Phone,Books,9,628.14,2037-10-26,CUST-7221,Jane,customer541@example.com,+91-7736295351,"389 Street, City-61, State-7",2037-10-30,In Transit,Amazon,True,North
AMA-947483,PID-5275,Book,Books,2,488.89,2037-10-27,CUST-4303,Chris,customer948@example.com,+91-7967891400,"331 Street, City-90, State-6",2037-10-31,In Transit,Amazon,False,North
AMA-520067,PID-8398,Headphones,Accessories,10,654.87,2037-10-29,CUST-1389,Chris,customer251@example.com,+91-9574677974,"218 Street, City-6, State-8",2037-11-02,Cancelled,Amazon,False,South
AMA-310318,PID-6905,Book,Books,7,229.39,2037-10-30,CUST-3871,John,customer409@example.com,+91-7804637542,"124 Street, City-9, State-23",2037-11-03,Delivered,Amazon,False,North
AMA-487881,PID-6161,Watch,Accessories,7,842.22,2037-10-31,CUST-9426,Alex,customer575@example.com,+91-9842646538,"7 Street, City-74, State-30",2037-11-04,Delivered,Amazon,True,North
AMA-427204,PID-3775,Laptop,Books,4,698.23,2037-11-04,CUST-9696,John,customer69@example.com,+91-8325117021,"490 Street, City-20, State-16",2037-11-08,Delivered,Amazon,True,West
AMA-274703,PID-8027,Watch,Fashion,2,185.75,2037-11-06,CUST-2617,Chris,customer159@example.com,+91-9457757317,"228 Street, City-81, State-2",2037-11-10,Delivered,Amazon,False,East
AMA-407163,PID-2449,Headphones,Electronics,2,196.01,2037-11-08,CUST-5979,Taylor,customer106@example.com,+91-9670855170,"493 Street, City-6, State-28",2037-11-12,In Transit,Amazon,True,South
AMA-624787,PID-1198,Headphones,Books,7,634.19,2037-11-09,CUST-6408,Sam,customer414@example.com,+91-7243554409,"34 Street, City-59, State-1",2037-11-13,In Transit,Amazon,True,South
AMA-825629,PID-1011,Phone,Fashion,7,309.82,2037-11-11,CUST-9488,Chris,customer289@example.com,+91-7709392256,"400 Street, City-8, State-7",2037-11-15,In Transit,Amazon,False,West
AMA-391730,PID-4382,Headphones,Electronics,3,126.48,2037-11-13,CUST-2450,Sam,customer412@example.com,+91-9487869625,"3 Street, City-52, State-29",2037-11-17,Cancelled,Amazon,False,East
AMA-753921,PID-4936,Shoes,Fashion,5,764.71,2037-11-15,CUST-2146,John,customer2@example.com,+91-8099952701,"351 Street, City-41, State-12",2037-11-19,In Transit,Amazon,True,North
AMA-313275,PID-3857,Phone,Electronics,1,517.76,2037-11-18,CUST-1293,Sam,customer498@example.com,+91-7052992642,"156 Street, City-74, State-27",2037-11-22,Delivered,Amazon,False,West
AMA-155431,PID-9444,Shoes,Books,6,173.16,2037-11-20,CUST-3060,Jane,customer243@example.com,+91-9369463980,"215 Street, City-93, State-22",2037-11-24,Delivered,Amazon,True,East
AMA-337623,PID-5680,Shoes,Books,7,164.47,2037-11-22,CUST-4545,Alex,customer832@example.com,+91-8174625759,"10 Street, City-15, State-9",2037-11-26,In Transit,Amazon,False,North
AMA-414765,PID-1007,Shoes,Electronics,6,665.73,2037-11-23,CUST-7056,Jane,customer179@example.com,+91-7842254610,"376 Street, City-47, State-1",2037-11-27,Delivered,Amazon,True,South
AMA-704354,PID-8202,Watch,Fashion,8,337.5,2037-11-25,CUST-9126,Chris,customer312@example.com,+91-9485342676,"209 Street, City-75, State-4",2037-11-29,Cancelled,Amazon,False,South
AMA-973659,PID-4763,Watch,Accessories,7,338.45,2037-11-28,CUST-5634,Chris,customer38@example.com,+91-8951699759,"425 Street, City-28, State-8",2037-12-02,In Transit,Amazon,False,West
AMA-946500,PID-1791,Watch,Accessories,3,336.96,2037-12-01,CUST-2520,Jane,customer32@example.com,+91-9608715785,"205 Street, City-48, State-14",2037-12-05,Delivered,Amazon,False,South
AMA-780146,PID-8083,Book,Books,1,944.17,2037-12-06,CUST-9390,Sam,customer531@example.com,+91-7609003096,"441 Street, City-46, State-7",2037-12-10,Delivered,Amazon,False,South
AMA-173849,PID-6479,Laptop,Accessories,4,311.52,2037-12-11,CUST-6940,Alex,customer298@example.com,+91-9556327718,"432 Street, City-10, State-25",2037-12-15,Delivered,Amazon,True,North
AMA-145808,PID-4534,Phone,Accessories,10,774.92,2037-12-13,CUST-3988,Alex,customer234@example.com,+91-8868959297,"414 Street, City-2, State-18",2037-12-17,Delivered,Amazon,False,North
AMA-891883,PID-6247,Headphones,Fashion,6,312.61,2037-12-15,CUST-8517,Sam,customer472@example.com,+91-9253609160,"409 Street, City-85, State-9",2037-12-19,In Transit,Amazon,False,South
AMA-812260,PID-7328,Shoes,Accessories,3,422.37,2037-12-22,CUST-8217,John,customer149@example.com,+91-7296758363,"83 Street, City-74, State-10",2037-12-26,Delivered,Amazon,False,South
AMA-460629,PID-3479,Headphones,Electronics,9,417.11,2037-12-27,CUST-5205,Sam,customer57@example.com,+91-7026691495,"443 Street, City-28, State-27",2037-12-31,Delivered,Amazon,True,East
AMA-490067,PID-4628,Laptop,Fashion,10,842.98,2038-01-01,CUST-1750,Jane,customer578@example.com,+91-9126790774,"361 Street, City-12, State-2",2038-01-05,Cancelled,Amazon,True,East
AMA-226042,PID-1467,Phone,Electronics,6,526.78,2038-01-04,CUST-1482,Jane,customer739@example.com,+91-8921897663,"403 Street, City-75, State-5",2038-01-08,Delivered,Amazon,True,North
AMA-343924,PID-3648,Phone,Accessories,6,276.4,2038-01-05,CUST-8944,John,customer863@example.com,+91-8567503104,"412 Street, City-78, State-29",2038-01-09,In Transit,Amazon,False,North
AMA-126245,PID-3308,Book,Accessories,7,791.56,2038-01-06,CUST-1280,Alex,customer522@example.com,+91-9371479049,"186 Street, City-59, State-11",2038-01-10,Cancelled,Amazon,False,North
AMA-674143,PID-3049,Headphones,Accessories,8,563.37,2038-01-08,CUST-1530,Jane,customer416@example.com,+91-8195440007,"251 Street, City-26, State-15",2038-01-12,Delivered,Amazon,True,North
AMA-468836,PID-2087,Headphones,Fashion,4,641.62,2038-01-09,CUST-3079,Taylor,customer654@example.com,+91-7634711335,"343 Street, City-60, State-26",2038-01-13,In Transit,Amazon,True,East
AMA-859260,PID-7613,Watch,Fashion,3,800.83,2038-01-12,CUST-9535,Alex,customer341@example.com,+91-9656381884,"394 Street, City-75, State-3",2038-01-16,In Transit,Amazon,True,North
AMA-107811,PID-1997,Book,Electronics,6,667.5,2038-01-13,CUST-4885,Alex,customer930@example.com,+91-7344157749,"306 Street, City-73, State-2",2038-01-17,Cancelled,Amazon,False,South
AMA-713733,PID-8764,Laptop,Fashion,4,442.61,2038-01-17,CUST-6760,Sam,customer640@example.com,+91-8848423464,"433 Street, City-41, State-10",2038-01-21,In Transit,Amazon,True,West
AMA-979679,PID-9742,Laptop,Electronics,9,278.09,2038-01-18,CUST-1275,Chris,customer771@example.com,+91-9109158083,"188 Street, City-19, State-1",2038-01-22,Delivered,Amazon,False,East
AMA-827354,PID-8120,Phone,Electronics,4,364.42,2038-01-19,CUST-5599,Taylor,customer845@example.com,+91-9481069053,"430 Street, City-55, State-28",2038-01-23,Cancelled,Amazon,False,West
AMA-877930,PID-8141,Headphones,Accessories,3,668.65,2038-01-23,CUST-7450,John,customer861@example.com,+91-9859470039,"435 Street, City-64, State-5",2038-01-27,Delivered,Amazon,False,South
AMA-150895,PID-8819,Watch,Fashion,10,853.03,2038-01-26,CUST-9584,Taylor,customer879@example.com,+91-9417617664,"173 Street, City-83, State-12",2038-01-30,In Transit,Amazon,False,North
AMA-136187,PID-8873,Book,Accessories,1,512.88,2038-01-30,CUST-4467,Jane,customer81@example.com,+91-9148076381,"225 Street, City-86, State-20",2038-02-03,Cancelled,Amazon,False,East
AMA-173842,PID-8579,Laptop,Accessories,6,497.84,2038-01-31,CUST-1623,Alex,customer486@example.com,+91-7795732822,"391 Street, City-68, State-3",2038-02-04,Delivered,Amazon,True,North
AMA-191915,PID-7588,Headphones,Fashion,4,471.85,2038-02-09,CUST-5810,Alex,customer65@example.com,+91-7323563746,"94 Street, City-17, State-9",2038-02-13,In Transit,Amazon,False,North
AMA-448983,PID-7989,Book,Fashion,8,366.95,2038-02-13,CUST-5229,Jane,customer181@example.com,+91-9931064903,"326 Street, City-62, State-28",2038-02-17,Delivered,Amazon,False,East
AMA-280135,PID-9536,Watch,Fashion,8,413.66,2038-02-15,CUST-1454,Alex,customer980@example.com,+91-7085818549,"103 Street, City-43, State-11",2038-02-19,In Transit,Amazon,True,South
AMA-656757,PID-8689,Laptop,Books,4,518.46,2038-02-19,CUST-6391,Taylor,customer515@example.com,+91-9230491810,"123 Street, City-9, State-22",2038-02-23,Delivered,Amazon,False,West
AMA-269712,PID-6103,Watch,Fashion,2,828.92,2038-02-20,CUST-1409,Sam,customer737@example.com,+91-8046526230,"35 Street, City-57, State-14",2038-02-24,Cancelled,Amazon,False,South
AMA-252910,PID-4453,Book,Electronics,6,833.58,2038-03-06,CUST-5175,Chris,customer196@example.com,+91-8375580151,"491 Street, City-78, State-5",2038-03-10,Delivered,Amazon,True,North
AMA-669660,PID-6471,Shoes,Accessories,2,883.59,2038-03-10,CUST-6873,Chris,customer869@example.com,+91-7945898656,"461 Street, City-37, State-3",2038-03-14,Cancelled,Amazon,True,West
AMA-576974,PID-4773,Headphones,Electronics,9,877.32,2038-03-12,CUST-4408,Jane,customer224@example.com,+91-9471533180,"352 Street, City-19, State-10",2038-03-16,Cancelled,Amazon,False,South
AMA-443663,PID-9393,Laptop,Electronics,10,482.34,2038-03-16,CUST-8210,Sam,customer1@example.com,+91-7762345634,"406 Street, City-73, State-19",2038-03-20,In Transit,Amazon,False,North
AMA-441046,PID-8743,Watch,Electronics,2,601.65,2038-03-19,CUST-6415,Jane,customer607@example.com,+91-7919066214,"217 Street, City-22, State-2",2038-03-23,In Transit,Amazon,True,East
AMA-349493,PID-5575,Headphones,Accessories,5,793.22,2038-03-20,CUST-2851,Sam,customer944@example.com,+91-8100683313,"491 Street, City-61, State-21",2038-03-24,Delivered,Amazon,True,West
AMA-614311,PID-8417,Headphones,Electronics,7,836.06,2038-03-22,CUST-6818,Jane,customer554@example.com,+91-8797476007,"401 Street, City-40, State-20",2038-03-26,Delivered,Amazon,True,North
AMA-396417,PID-7133,Phone,Fashion,2,867.11,2038-03-27,CUST-7352,Alex,customer156@example.com,+91-8558227781,"417 Street, City-48, State-29",2038-03-31,Cancelled,Amazon,False,West
AMA-652375,PID-7079,Phone,Books,8,921.53,2038-03-28,CUST-3094,Alex,customer909@example.com,+91-8585161254,"490 Street, City-100, State-27",2038-04-01,Delivered,Amazon,True,North
AMA-108262,PID-2246,Headphones,Electronics,6,806.18,2038-04-05,CUST-1451,John,customer784@example.com,+91-7099390530,"477 Street, City-80, State-22",2038-04-09,In Transit,Amazon,True,North
AMA-896107,PID-7680,Book,Books,2,196.52,2038-04-14,CUST-3971,Jane,customer377@example.com,+91-9741548130,"227 Street, City-60, State-26",2038-04-18,In Transit,Amazon,False,West
AMA-485686,PID-3876,Phone,Books,7,923.25,2038-04-16,CUST-2276,Alex,customer602@example.com,+91-8344961317,"17 Street, City-33, State-17",2038-04-20,In Transit,Amazon,True,North
AMA-740916,PID-5066,Headphones,Electronics,1,716.22,2038-04-17,CUST-5872,Jane,customer710@example.com,+91-8806961137,"271 Street, City-47, State-23",2038-04-21,In Transit,Amazon,True,South
AMA-286789,PID-5052,Headphones,Electronics,2,311.09,2038-04-18,CUST-5744,Sam,customer511@example.com,+91-9157138457,"345 Street, City-46, State-16",2038-04-22,In Transit,Amazon,False,West
AMA-193233,PID-9365,Book,Fashion,1,323.38,2038-04-19,CUST-3424,John,customer610@example.com,+91-8781610909,"24 Street, City-36, State-19",2038-04-23,Cancelled,Amazon,False,North
AMA-296712,PID-6731,Laptop,Electronics,7,162.7,2038-04-20,CUST-6962,Jane,customer506@example.com,+91-8064994689,"367 Street, City-48, State-17",2038-04-24,In Transit,Amazon,False,North
AMA-116298,PID-1001,Book,Electronics,1,705.54,2038-04-25,CUST-7512,Taylor,customer924@example.com,+91-7669252795,"463 Street, City-1, State-25",2038-04-29,Delivered,Amazon,False,West
AMA-582751,PID-4849,Watch,Books,1,725.8,2038-04-26,CUST-9018,Sam,customer600@example.com,+91-9535039004,"136 Street, City-71, State-24",2038-04-30,Delivered,Amazon,True,West
AMA-282054,PID-5650,Phone,Books,10,794.35,2038-04-28,CUST-7411,Alex,customer563@example.com,+91-8682952710,"457 Street, City-79, State-26",2038-05-02,Cancelled,Amazon,True,North
AMA-989283,PID-6086,Laptop,Electronics,8,349.96,2038-04-29,CUST-8288,Taylor,customer370@example.com,+91-9345719004,"159 Street, City-96, State-16",2038-05-03,In Transit,Amazon,True,South
AMA-996110,PID-5129,Laptop,Accessories,2,749.1,2038-04-30,CUST-9650,Jane,customer445@example.com,+91-7641886578,"119 Street, City-3, State-30",2038-05-04,Delivered,Amazon,False,North
AMA-631604,PID-9548,Shoes,Fashion,6,258.08,2038-05-07,CUST-6430,John,customer102@example.com,+91-7137822862,"108 Street, City-78, State-12",2038-05-11,Cancelled,Amazon,True,East
AMA-830414,PID-8721,Headphones,Accessories,8,125.98,2038-05-08,CUST-4471,Jane,customer198@example.com,+91-9132191096,"314 Street, City-38, State-29",2038-05-12,Cancelled,Amazon,False,South
AMA-887425,PID-3711,Book,Books,8,260.21,2038-05-18,CUST-4628,Sam,customer803@example.com,+91-8161276846,"484 Street, City-58, State-11",2038-05-22,Delivered,Amazon,False,West
AMA-659329,PID-5367,Headphones,Electronics,7,693.19,2038-05-19,CUST-5819,Chris,customer316@example.com,+91-7379950547,"395 Street, City-95, State-30",2038-05-23,Delivered,Amazon,True,South
AMA-628705,PID-5076,Headphones,Electronics,7,976.58,2038-05-21,CUST-1834,Sam,customer576@example.com,+91-7915522604,"143 Street, City-1, State-25",2038-05-25,Delivered,Amazon,False,East
AMA-285990,PID-4537,Phone,Accessories,2,584.04,2038-05-24,CUST-2336,Chris,customer117@example.com,+91-8273507261,"497 Street, City-52, State-30",2038-05-28,Cancelled,Amazon,True,West
AMA-531958,PID-1787,Laptop,Accessories,2,863.46,2038-05-28,CUST-2186,Sam,customer849@example.com,+91-9870523100,"496 Street, City-61, State-4",2038-06-01,Delivered,Amazon,True,South
AMA-302044,PID-3871,Book,Electronics,4,875.4,2038-05-29,CUST-2615,Taylor,customer250@example.com,+91-9318666097,"420 Street, City-5, State-8",2038-06-02,Cancelled,Amazon,True,North
AMA-636346,PID-4281,Watch,Books,6,774.97,2038-05-31,CUST-4201,John,customer870@example.com,+91-7239909558,"385 Street, City-82, State-21",2038-06-04,Delivered,Amazon,False,North
AMA-885418,PID-5253,Phone,Books,7,804.99,2038-06-04,CUST-9223,Sam,customer787@example.com,+91-9158152831,"315 Street, City-39, State-2",2038-06-08,Delivered,Amazon,False,West
AMA-963162,PID-5523,Headphones,Accessories,2,666.4,2038-06-05,CUST-3092,John,customer765@example.com,+91-7988424540,"84 Street, City-62, State-5",2038-06-09,Cancelled,Amazon,False,North
AMA-652793,PID-5963,Watch,Books,1,831.18,2038-06-09,CUST-9386,John,customer657@example.com,+91-7790357364,"192 Street, City-94, State-9",2038-06-13,Delivered,Amazon,False,East
AMA-894480,PID-5766,Laptop,Accessories,9,289.71,2038-06-10,CUST-8492,John,customer240@example.com,+91-7153842668,"402 Street, City-4, State-21",2038-06-14,Delivered,Amazon,True,South
AMA-737370,PID-5541,Phone,Electronics,1,843.15,2038-06-16,CUST-4141,John,customer672@example.com,+91-8390000391,"181 Street, City-65, State-19",2038-06-20,In Transit,Amazon,True,South
AMA-637789,PID-3953,Headphones,Accessories,9,582.85,2038-06-22,CUST-9868,Chris,customer994@example.com,+91-8203807389,"38 Street, City-96, State-3",2038-06-26,In Transit,Amazon,True,South
AMA-360774,PID-5547,Shoes,Electronics,3,634.22,2038-06-23,CUST-5963,Chris,customer968@example.com,+91-9562105404,"9 Street, City-97, State-10",2038-06-27,Cancelled,Amazon,False,East
AMA-312866,PID-1680,Headphones,Books,5,724.75,2038-07-01,CUST-7589,Chris,customer713@example.com,+91-8871607243,"128 Street, City-13, State-8",2038-07-05,In Transit,Amazon,True,South
AMA-880168,PID-4867,Book,Fashion,8,577.34,2038-07-03,CUST-6196,Taylor,customer361@example.com,+91-9501553450,"490 Street, City-2, State-5",2038-07-07,Delivered,Amazon,True,North
AMA-890765,PID-1371,Watch,Fashion,8,523.29,2038-07-05,CUST-8194,Sam,customer837@example.com,+91-9732780106,"188 Street, City-61, State-9",2038-07-09,Cancelled,Amazon,False,South
AMA-342866,PID-7619,Headphones,Fashion,10,611.53,2038-07-11,CUST-1841,Chris,customer222@example.com,+91-9423045820,"168 Street, City-67, State-27",2038-07-15,Delivered,Amazon,True,North
AMA-737832,PID-5142,Phone,Accessories,4,870.65,2038-07-25,CUST-3104,Sam,customer527@example.com,+91-8207559356,"447 Street, City-7, State-11",2038-07-29,Cancelled,Amazon,False,East
AMA-785242,PID-9701,Laptop,Electronics,7,150.01,2038-07-28,CUST-2377,Chris,customer763@example.com,+91-9748518837,"478 Street, City-96, State-16",2038-08-01,In Transit,Amazon,False,West
AMA-641573,PID-7322,Phone,Accessories,4,142.66,2038-08-01,CUST-4771,Taylor,customer305@example.com,+91-7686455583,"316 Street, City-6, State-12",2038-08-05,Delivered,Amazon,True,West
AMA-909170,PID-6241,Book,Accessories,8,609.14,2038-08-02,CUST-8424,Chris,customer62@example.com,+91-8866375127,"257 Street, City-82, State-18",2038-08-06,In Transit,Amazon,True,West
AMA-971313,PID-2890,Headphones,Fashion,2,119.2,2038-08-04,CUST-6631,Jane,customer807@example.com,+91-8547001509,"496 Street, City-33, State-23",2038-08-08,Delivered,Amazon,False,South
AMA-223564,PID-9446,Shoes,Accessories,9,290.87,2038-08-05,CUST-8312,Alex,customer601@example.com,+91-8994990327,"131 Street, City-14, State-17",2038-08-09,Delivered,Amazon,False,West
AMA-470480,PID-4600,Phone,Books,3,428.93,2038-08-09,CUST-7139,Jane,customer758@example.com,+91-8793073186,"455 Street, City-49, State-18",2038-08-13,Delivered,Amazon,True,West
AMA-578079,PID-7916,Laptop,Books,1,483.75,2038-08-20,CUST-9822,John,customer479@example.com,+91-9918126350,"103 Street, City-55, State-2",2038-08-24,Cancelled,Amazon,True,West
AMA-143328,PID-6891,Laptop,Fashion,10,259.81,2038-08-25,CUST-9218,Chris,customer641@example.com,+91-9148090956,"57 Street, City-87, State-10",2038-08-29,Cancelled,Amazon,True,North
AMA-868172,PID-6367,Laptop,Books,3,631.83,2038-08-27,CUST-4493,Jane,customer119@example.com,+91-8181248009,"39 Street, City-50, State-16",2038-08-31,Cancelled,Amazon,True,South
AMA-551304,PID-2486,Book,Accessories,5,974.8,2038-08-31,CUST-3292,Sam,customer490@example.com,+91-9988712357,"359 Street, City-86, State-8",2038-09-04,Cancelled,Amazon,True,West
AMA-752524,PID-1120,Laptop,Books,5,510.56,2038-09-02,CUST-3866,Chris,customer724@example.com,+91-9803247087,"137 Street, City-17, State-1",2038-09-06,In Transit,Amazon,True,East
AMA-146750,PID-8064,Watch,Fashion,2,110.11,2038-09-03,CUST-5946,Alex,customer597@example.com,+91-7424997503,"134 Street, City-54, State-26",2038-09-07,Delivered,Amazon,True,East
AMA-691051,PID-6931,Headphones,Fashion,5,696.75,2038-09-04,CUST-5572,Taylor,customer418@example.com,+91-7468147899,"411 Street, City-39, State-4",2038-09-08,Cancelled,Amazon,True,West
AMA-603237,PID-5648,Phone,Accessories,1,928.15,2038-09-05,CUST-1935,Chris,customer127@example.com,+91-9749074323,"138 Street, City-57, State-20",2038-09-09,Cancelled,Amazon,True,South
AMA-150758,PID-5467,Phone,Books,1,680.42,2038-09-07,CUST-3131,Chris,customer552@example.com,+91-7792191063,"281 Street, City-68, State-5",2038-09-11,Delivered,Amazon,False,North
AMA-369162,PID-1175,Laptop,Accessories,8,623.22,2038-09-11,CUST-5005,Taylor,customer806@example.com,+91-7618827777,"413 Street, City-10, State-29",2038-09-15,Delivered,Amazon,False,North
AMA-143795,PID-3519,Laptop,Fashion,9,724.71,2038-09-13,CUST-1370,Sam,customer451@example.com,+91-7511702796,"201 Street, City-53, State-29",2038-09-17,In Transit,Amazon,False,North
AMA-827372,PID-3229,Headphones,Electronics,3,191.98,2038-09-16,CUST-4661,Taylor,customer755@example.com,+91-9177843377,"280 Street, City-29, State-13",2038-09-20,Delivered,Amazon,False,East
AMA-958293,PID-1928,Laptop,Electronics,9,355.62,2038-09-18,CUST-5357,Alex,customer36@example.com,+91-8486579540,"84 Street, City-75, State-9",2038-09-22,In Transit,Amazon,True,East
